location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
16316,82,,,College,Circle,,Lumpkin County,82 College Circle,,Dahlonega,Georgia,30597,GA,"82 COLLEGE CIRCLE, DAHLONEGA, GA 30597",34.53026135100004,-83.98588771299994,POINT (-83.98588771299994 34.53026135100004),"82,  College Circle , Dahlonega, Lumpkin County, Georgia, 30597, United States",2.0,0,0,0
36564,11850,,,Hastings Bridge,Road,,Clayton County,11850 Hastings Bridge Rd,,Hampton,Georgia,30228,GA,"11850 HASTINGS BRIDGE RD, HAMPTON, GA 30228",33.43512487245464,-84.3085893836833,POINT (-84.3085893836833 33.43512487245464),"11850,  Hastings Bridge Road , Hampton, Clayton County, Georgia, 30228, United States",1.0,0,0,0
36520,189,,,Beasley,Street,,Union County,189 Beasley Street,,Blairsville,Georgia,30512,GA,"189 BEASLEY STREET, BLAIRSVILLE, GA 30512",34.875684388638774,-83.94366153227735,POINT (-83.94366153227735 34.87568438863877),"189,  Beasley Street , Blairsville, Union County, Georgia, 30512, United States",10.0,1,0,0
19099,2359,,,Windy Hill,Road,,Cobb County,2359 Windy Hill Road,,Marietta,Georgia,30067,GA,"2359 WINDY HILL ROAD, MARIETTA, GA 30067",33.90461862600006,-84.48394330099995,POINT (-84.48394330099995 33.90461862600006),"2359,  Windy Hill Road , Marietta, Cobb County, Georgia, 30067, United States",1.0,0,0,0
29736,960,,,Key,Street,,Bibb County,960 Key St,,Macon,Georgia,31204,GA,"960 KEY ST, MACON, GA 31204",32.818587000109325,-83.67426199961406,POINT (-83.67426199961406 32.81858700010932),"960,  Key Street , Macon, Bibb County, Georgia, 31204, United States",1.0,0,0,0
36567,423,,,Industrial,Drive,,Washington County,423 Industrial Drive,,Sandersville,Georgia,31082,GA,"423 INDUSTRIAL DRIVE, SANDERSVILLE, GA 31082",32.96669319516948,-82.80350117103521,POINT (-82.80350117103521 32.96669319516948),"423,  Industrial Drive , Sandersville, Washington County, Georgia, 31082, United States",7.0,1,0,0
41972,6024,,Us Highway,280,,East,Bryan County,6024 Us Highway 280 E,,Pembroke,Georgia,31321,GA,"6024 US HIGHWAY 280 E, PEMBROKE, GA 31321",32.14175861810738,-81.52761395714532,POINT (-81.52761395714532 32.14175861810738),"6024, Us Highway 280  East, Pembroke, Bryan County, Georgia, 31321, United States",2.0,0,0,0
36554,3485,,,Mike Padget,Highway,,Richmond County,3485 Mike Padget Highway,,Augusta,Georgia,30906,GA,"3485 MIKE PADGET HIGHWAY, AUGUSTA, GA 30906",33.391055330324235,-82.00708086477331,POINT (-82.00708086477331 33.39105533032424),"3485,  Mike Padget Highway , Augusta, Richmond County, Georgia, 30906, United States",1.0,0,0,0
29729,76,,,Georgia,Avenue,,Chattooga County,76 Georgia Ave,,Summerville,Georgia,30747,GA,"76 Georgia Ave, Summerville, GA 30747",34.47971900005846,-85.34936700028541,POINT (-85.34936700028541 34.47971900005846),"76,  Georgia Avenue , Summerville, Chattooga County, Georgia, 30747, United States",4.0,1,0,0
27227,1000,,,Eagles Landing,Parkway,,Henry County,1000 Eagles Landing Parkway,,Stockbridge,Georgia,30281,GA,"1000 EAGLES LANDING PARKWAY, STOCKBRIDGE, GA 30281",33.51297678,-84.2217831999999,POINT (-84.2217831999999 33.51297678),"1000,  Eagles Landing Parkway , Stockbridge, Henry County, Georgia, 30281, United States",1.0,0,0,0
27155,2855,,Highway,5,,North,Fannin County,2855 Old Highway 5 North,,Blue Ridge,Georgia,30513,GA,"2855 OLD HIGHWAY 5 NORTH, BLUE RIDGE, GA 30513",34.91773614,-84.3746432,POINT (-84.37464319999999 34.91773614),"2855, Highway 5  North, Blue Ridge, Fannin County, Georgia, 30513, United States",10.0,1,0,0
38995,240,,,Arnold,Street,,Fulton County,240 Arnold St,,Hapeville,Georgia,30354,GA,"240 ARNOLD ST, HAPEVILLE, GA 30354",33.65570427171539,-84.39876980795265,POINT (-84.39876980795265 33.65570427171539),"240,  Arnold Street , Hapeville, Fulton County, Georgia, 30354, United States",1.0,0,0,0
27159,2209,,,Pineview,Drive,,Lowndes County,2209 Pineview Drive,,Valdosta,Georgia,31602,GA,"2209 PINEVIEW DRIVE, VALDOSTA, GA 31602",30.86015739,-83.25913322,POINT (-83.25913322 30.86015739),"2209,  Pineview Drive , Valdosta, Lowndes County, Georgia, 31602, United States",1.0,0,0,0
27177,1,,,Meadows,Parkway,,Toombs County,1 Meadows Parkway,,Vidalia,Georgia,30474,GA,"1 MEADOWS PARKWAY, VIDALIA, GA 30474",32.20859527,-82.3752472,POINT (-82.3752472 32.20859527),"1,  Meadows Parkway , Vidalia, Toombs County, Georgia, 30474, United States",4.0,1,0,0
40185,1314,,,Old Three Notch,Road,,Catoosa County,1314 Old Three Notch Rd,,Ringgold,Georgia,30736,GA,"1314 OLD THREE NOTCH RD, RINGGOLD, GA 30736",34.86090328688229,-85.20744813336086,POINT (-85.20744813336086 34.86090328688229),"1314,  Old Three Notch Road , Ringgold, Catoosa County, Georgia, 30736, United States",1.0,0,0,0
39094,153,,,Bougainville,Drive,,Honolulu County,153 Bougainville Dr,,Honolulu,Hawaii,96818,HI,"153 BOUGAINVILLE DR, HONOLULU, HI 96818",21.35631629598248,-157.9306073250769,POINT (-157.9306073250769 21.35631629598248),"153,  Bougainville Drive , Honolulu, Honolulu County, Hawaii, 96818, United States",1.0,0,0,0
39126,1438,,,Pensacola,Street,,Honolulu County,1438 Pensacola St,,Honolulu,Hawaii,96822,HI,"1438 PENSACOLA ST, HONOLULU, HI 96822",21.30535990970117,-157.84410535285815,POINT (-157.8441053528582 21.30535990970117),"1438,  Pensacola Street , Honolulu, Honolulu County, Hawaii, 96822, United States",1.0,0,0,0
39121,408,North,,Judd,Street,,Honolulu County,408 N Judd St,,Honolulu,Hawaii,96817,HI,"408 N JUDD ST, HONOLULU, HI 96817",21.32859092395796,-157.85500569107705,POINT (-157.8550056910771 21.32859092395796),"408,North  Judd Street , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
31419,175,North,,Market,Street,,Maui County,175 N Market St,,Wailuku,Hawaii,96793,HI,"175 N Market St, Wailuku, HI 96793",20.88990100026207,-156.5030140000668,POINT (-156.5030140000668 20.88990100026207),"175,North  Market Street , Wailuku, Maui County, Hawaii, 96793, United States",1.0,0,0,0
33555,902,,,Alder,Street,,Honolulu County,902 Alder St,,Honolulu,Hawaii,96814,HI,"902 ALDER ST, HONOLULU, HI 96814",21.298832489922173,-157.84401060217655,POINT (-157.8440106021766 21.29883248992217),"902,  Alder Street , Honolulu, Honolulu County, Hawaii, 96814, United States",1.0,0,0,0
39103,872,,,Mission,Lane,,Honolulu County,872 Mission Ln,,Honolulu,Hawaii,96813,HI,"872 MISSION LN, HONOLULU, HI 96813",21.303627302847723,-157.85758423862478,POINT (-157.8575842386248 21.30362730284772),"872,  Mission Lane , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
31067,1284,,,Kalani,Street,,Honolulu County,1284 Kalani St,# D-106,Honolulu,Hawaii,96817,HI,"1284 Kalani St # D-106, Honolulu, HI 96817",21.32143699989691,-157.8764069998957,POINT (-157.8764069998957 21.32143699989691),"1284,  Kalani Street , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
30897,349,,,Lahainaluna,Road,,Maui County,349 Lahainaluna Rd,,Lahaina,Hawaii,96761,HI,"349 Lahainaluna Rd, Lahaina, HI 96761",20.879319000126426,-156.67495299981968,POINT (-156.6749529998197 20.87931900012643),"349,  Lahainaluna Road , Lahaina, Maui County, Hawaii, 96761, United States",4.0,1,0,0
31746,1132,,,Bishop,Street,,Honolulu County,1132 Bishop St,Ste 700,Honolulu,Hawaii,96813,HI,"1132 Bishop ST Ste 700, Honolulu, HI 96813",21.3097490000671,-157.86004900016874,POINT (-157.8600490001687 21.3097490000671),"1132,  Bishop Street , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
39115,3140,,,Waialae,Avenue,,Honolulu County,3140 Waialae Ave,,Honolulu,Hawaii,96816,HI,"3140 WAIALAE AVE, HONOLULU, HI 96816",21.29199158269526,-157.8086134082594,POINT (-157.8086134082594 21.29199158269526),"3140,  Waialae Avenue , Honolulu, Honolulu County, Hawaii, 96816, United States",1.0,0,0,0
39098,160,,,Mookua,Street,,Honolulu County,160 Mookua St,,Kailua,Hawaii,96734,HI,"160 MOOKUA ST, KAILUA, HI 96734",21.40214427258468,-157.74104164839596,POINT (-157.741041648396 21.40214427258468),"160,  Mookua Street , Kailua, Honolulu County, Hawaii, 96734, United States",2.0,0,0,0
39122,712,North,,School,Street,,Honolulu County,712 N School St,BLDG A,Honolulu,Hawaii,96817,HI,"712 N SCHOOL ST BLDG A, HONOLULU, HI 96817",21.325261963385262,-157.86047198808996,POINT (-157.86047198809 21.32526196338526),"712,North  School Street , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
31062,1259,,,Aala,Street,,Honolulu County,1259 Aala St,Ste 205,Honolulu,Hawaii,96817,HI,"1259 Aala St Ste 205, Honolulu, HI 96817",21.316107000275696,-157.86173399979157,POINT (-157.8617339997916 21.3161070002757),"1259,  Aala Street , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
39123,1728,,,Pali,Highway,,Honolulu County,1728 Pali Hwy,,Honolulu,Hawaii,96813,HI,"1728 PALI HWY, HONOLULU, HI 96813",21.319281508328224,-157.85425042711205,POINT (-157.854250427112 21.31928150832822),"1728,  Pali Highway , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
17333,1123,,,Eleventh,Avenue,,Honolulu County,1123 Eleventh Avenue,SUITE 102,Honolulu,Hawaii,96816,HI,"1123 ELEVENTH AVENUE, SUITE 102, HONOLULU, HI 96816",21.282117989000028,-157.80045221799998,POINT (-157.800452218 21.28211798900003),"1123,  Eleventh Avenue , Honolulu, Honolulu County, Hawaii, 96816, United States",1.0,0,0,0
42766,1519,,,Queen Emma,Street,,Honolulu County,1519 Queen Emma St,,Honolulu,Hawaii,96813,HI,"1519 QUEEN EMMA ST, HONOLULU, HI 96813",21.311910615295847,-157.85386919917346,POINT (-157.8538691991735 21.31191061529585),"1519,  Queen Emma Street , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
39090,4469,,,Malia,Street,,Honolulu County,4469 Malia St,,Honolulu,Hawaii,96821,HI,"4469 MALIA ST, HONOLULU, HI 96821",21.28031245300168,-157.78111130617302,POINT (-157.781111306173 21.28031245300168),"4469,  Malia Street , Honolulu, Honolulu County, Hawaii, 96821, United States",1.0,0,0,0
30771,630,South,,Beretania,Street,,Honolulu County,630 S Beretania St,,Honolulu,Hawaii,96813,HI,"630 S Beretania St, Honolulu, HI 96813",21.30592800033578,-157.85372700035555,POINT (-157.8537270003555 21.30592800033578),"630,South  Beretania Street , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
39139,900,,,Kalae,Highway,,Maui County,900 Kalae Hwy,,Kualapuu,Hawaii,96757,HI,"900 KALAE HWY, KUALAPUU, HI 96757",21.0888081590641,-157.02208462272446,POINT (-157.0220846227245 21.0888081590641),"900,  Kalae Highway , Kualapuu, Maui County, Hawaii, 96757, United States",10.0,1,0,0
35935,801,South,,Beretania,Street,,Honolulu County,801 South Beretania Street,,Honolulu,Hawaii,96813,HI,"801 SOUTH BERETANIA STREET, HONOLULU, HI 96813",21.30397004265685,-157.8514094644723,POINT (-157.8514094644723 21.30397004265685),"801,South  Beretania Street , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
41661,335,South,,Papa,Avenue,,Maui County,335 S Papa Ave,,Kahului,Hawaii,96732,HI,"335 S PAPA AVE, KAHULUI, HI 96732",20.880616963148057,-156.48444701341177,POINT (-156.4844470134118 20.88061696314806),"335,South  Papa Avenue , Kahului, Maui County, Hawaii, 96732, United States",1.0,0,0,0
30769,3375,,,Koapaka,Street,,Honolulu County,3375 Koapaka St,Ste D198,Honolulu,Hawaii,96819,HI,"3375 Koapaka St Ste D198, Honolulu, HI 96819",21.33599599977872,-157.91775300019808,POINT (-157.9177530001981 21.33599599977872),"3375,  Koapaka Street , Honolulu, Honolulu County, Hawaii, 96819, United States",1.0,0,0,0
34154,2111,,,330th,Avenue,,Lee County,2111 330Th Avenue,,Fort Madison,Iowa,52627,IA,"2111 330TH AVENUE, FORT MADISON, IA 52627",40.65361881864728,-91.30326790084727,POINT (-91.30326790084727 40.65361881864728),"2111,  330th Avenue , Fort Madison, Lee County, Iowa, 52627, United States",4.0,1,0,0
17424,2507,,,University,Avenue,,Polk County,2507 University Avenue,,Des Moines,Iowa,50311,IA,"2507 UNIVERSITY AVENUE, DES MOINES, IA 50311",41.60355009000006,-93.65390881999996,POINT (-93.65390881999996 41.60355009000006),"2507,  University Avenue , Des Moines, Polk County, Iowa, 50311, United States",1.0,0,0,0
34209,500,West,,Main,Street,,Jones County,500 W Main St,,Anamosa,Iowa,52205,IA,"500 W MAIN ST, ANAMOSA, IA 52205",42.10913773077056,-91.28989772529624,POINT (-91.28989772529624 42.10913773077056),"500,West  Main Street , Anamosa, Jones County, Iowa, 52205, United States",2.0,0,0,0
42053,621,,,Tornado,Drive,,Buena Vista County,621 Tornado Dr,,Storm Lake,Iowa,50588,IA,"621 TORNADO DR, STORM LAKE, IA 50588",42.648417776900985,-95.19222148777835,POINT (-95.19222148777835 42.64841777690098),"621,  Tornado Drive , Storm Lake, Buena Vista County, Iowa, 50588, United States",4.0,1,0,0
34293,100,Northwest,,State,Street,,Sac County,100 Northwest State Street,,Sac City,Iowa,50583,IA,"100 NORTHWEST STATE STREET, SAC CITY, IA 50583",42.42258636213438,-94.98797651035844,POINT (-94.98797651035844 42.42258636213438),"100,Northwest  State Street , Sac City, Sac County, Iowa, 50583, United States",10.0,1,0,0
36891,2528,,,255th,Street,,Lee County,2528 255Th Street,,Montrose,Iowa,52639,IA,"2528 255TH STREET, MONTROSE, IA 52639",40.591271263888686,-91.42624520312938,POINT (-91.42624520312938 40.59127126388869),"2528,  255th Street , Montrose, Lee County, Iowa, 52639, United States",4.0,1,0,0
34150,1550,,,L,Street,,Webster County,1550 L Street,,Fort Dodge,Iowa,50501,IA,"1550 L STREET, FORT DODGE, IA 50501",42.48489251800408,-94.1960925257152,POINT (-94.1960925257152 42.48489251800408),"1550,  L Street , Fort Dodge, Webster County, Iowa, 50501, United States",4.0,1,0,0
34196,401,,,Moorehead,Street,,Ida County,401 Moorehead Street,,Ida Grove,Iowa,51445,IA,"401 MOOREHEAD STREET, IDA GROVE, IA 51445",42.34220656852139,-95.46778421696924,POINT (-95.46778421696924 42.34220656852139),"401,  Moorehead Street , Ida Grove, Ida County, Iowa, 51445, United States",10.0,1,0,0
34169,1440,West,,Dunkerton,Road,,Black Hawk County,1440 West Dunkerton Road,,Waterloo,Iowa,50703,IA,"1440 WEST DUNKERTON ROAD, WATERLOO, IA 50703",42.57190604345305,-92.366533014913,POINT (-92.366533014913 42.57190604345305),"1440,West  Dunkerton Road , Waterloo, Black Hawk County, Iowa, 50703, United States",1.0,0,0,0
34153,1515,,,Lafayette,,,Black Hawk County,1515 Lafayette,,Waterloo,Iowa,50703,IA,"1515 LAFAYETTE, WATERLOO, IA 50703",42.49364325197593,-92.32341375684882,POINT (-92.32341375684882 42.49364325197593),"1515,  Lafayette  , Waterloo, Black Hawk County, Iowa, 50703, United States",1.0,0,0,0
19230,1900,Northwest,,4th,Street,,Polk County,1900 Nw 4Th St,,Ankeny,Iowa,50023,IA,"1900 NW 4TH ST, ANKENY, IA 50023",41.73633761300005,-93.62420820799996,POINT (-93.62420820799996 41.73633761300005),"1900,Northwest  4th Street , Ankeny, Polk County, Iowa, 50023, United States",1.0,0,0,0
43509,1301,,,Berdan,Street,,Wapello County,1301 Berdan St,,Eddyville,Iowa,52553,IA,"1301 BERDAN ST, EDDYVILLE, IA 52553",41.16056506821734,-92.61517731828296,POINT (-92.61517731828296 41.16056506821734),"1301,  Berdan Street , Eddyville, Wapello County, Iowa, 52553, United States",5.0,1,0,0
27682,1000,West,,Lincoln,Way,,Greene County,1000 West Lincoln Way,,Jefferson,Iowa,50129,IA,"1000 WEST LINCOLN WAY, JEFFERSON, IA 50129",42.0159976400001,-94.38893366,POINT (-94.38893366000001 42.0159976400001),"1000,West  Lincoln Way , Jefferson, Greene County, Iowa, 50129, United States",7.0,1,0,0
27672,1405,Northwest,,Church,Street,,Decatur County,1405 Nw Church Street,,Leon,Iowa,50144,IA,"1405 NW CHURCH STREET, LEON, IA 50144",40.75093467,-93.74694077,POINT (-93.74694076999999 40.75093467),"1405,Northwest  Church Street , Leon, Decatur County, Iowa, 50144, United States",10.0,1,0,0
40311,4243,,,Natalia,Way,,Woodbury County,4243 Natalia Way,,Sioux City,Iowa,51106,IA,"4243 NATALIA WAY, SIOUX CITY, IA 51106",42.45233256378128,-96.35465813007583,POINT (-96.35465813007583 42.45233256378128),"4243,  Natalia Way , Sioux City, Woodbury County, Iowa, 51106, United States",1.0,0,0,0
34151,420,,,Mill,Street,Southwest,Polk County,420 Mill Street Southwest,,Mitchellville,Iowa,50169,IA,"420 MILL STREET SOUTHWEST, MITCHELLVILLE, IA 50169",41.6629957986424,-93.36610371207742,POINT (-93.36610371207742 41.6629957986424),"420,  Mill Street Southwest, Mitchellville, Polk County, Iowa, 50169, United States",2.0,0,0,0
27681,1700,West,,Townline,,,Union County,1700 West Townline,,Creston,Iowa,50801,IA,"1700 WEST TOWNLINE, CRESTON, IA 50801",41.0701663900001,-94.38409501,POINT (-94.38409501 41.0701663900001),"1700,West  Townline  , Creston, Union County, Iowa, 50801, United States",7.0,1,0,0
27683,210,,,Fourth,Avenue,,Poweshiek County,210 Fourth Avenue,,Grinnell,Iowa,50112,IA,"210 FOURTH AVENUE, GRINNELL, IA 50112",41.7426734700001,-92.7344011499999,POINT (-92.7344011499999 41.7426734700001),"210,  Fourth Avenue , Grinnell, Poweshiek County, Iowa, 50112, United States",7.0,1,0,0
19404,223,,,Chestnut,Street,,Cass County,223 Chestnut Street,,Atlantic,Iowa,50022,IA,"223 Chestnut Street, Atlantic, Iowa 50022",41.408271,-95.012988,POINT (-95.01298800000001 41.408271),"223,  Chestnut Street , Atlantic, Cass County, Iowa, 50022, United States",7.0,1,0,0
27689,920,South,,Oak,Street,,Hardin County,920 South Oak Street,,Iowa Falls,Iowa,50126,IA,"920 SOUTH OAK STREET, IOWA FALLS, IA 50126",42.50069575,-93.26068656,POINT (-93.26068656 42.50069575),"920,South  Oak Street , Iowa Falls, Hardin County, Iowa, 50126, United States",7.0,1,0,0
34249,600,,,Industrial,Road,,Mills County,600 Industrial Rd,,Glenwood,Iowa,51534,IA,"600 INDUSTRIAL RD, GLENWOOD, IA 51534",41.03534531840034,-95.74507923793216,POINT (-95.74507923793216 41.03534531840034),"600,  Industrial Road , Glenwood, Mills County, Iowa, 51534, United States",2.0,0,0,0
41423,500,East,,Fenton,Street,,Cherokee County,500 E Fenton St,,Marcus,Iowa,51035,IA,"500 E FENTON ST, MARCUS, IA 51035",42.818406442032135,-95.80306947329667,POINT (-95.80306947329667 42.81840644203213),"500,East  Fenton Street , Marcus, Cherokee County, Iowa, 51035, United States",10.0,1,0,0
10327,822,North,,6th,Street,,Kootenai County,822 N 6Th St,,Coeur Dalene,Idaho,83814,ID,"822 N 6TH ST, COEUR DALENE, ID 83814",47.680239000069946,-116.77764999968448,POINT (-116.7776499996845 47.68023900006995),"822,North  6th Street , Coeur Dalene, Kootenai County, Idaho, 83814, United States",1.0,0,0,0
8796,6727,West,,Ustick,Road,,Ada County,6727 W Ustick Rd,,Boise,Idaho,83704,ID,"6727 W USTICK RD, BOISE, ID 83704",43.63385199988725,-116.26589999980536,POINT (-116.2658999998054 43.63385199988725),"6727,West  Ustick Road , Boise, Ada County, Idaho, 83704, United States",1.0,0,0,0
5377,1803,South,,Maple Grove,Road,,Ada County,1803 S Maple Grove Rd,,Boise,Idaho,83709,ID,"1803 S MAPLE GROVE RD, BOISE, ID 83709",43.587690000000464,-116.29416800011307,POINT (-116.2941680001131 43.58769000000046),"1803,South  Maple Grove Road , Boise, Ada County, Idaho, 83709, United States",1.0,0,0,0
10677,500,,,8th,Avenue,,Nez Perce County,500 8Th Avenue,LCSC,Lewiston,Idaho,83501,ID,"LCSC 500 8TH AVENUE, LEWISTON, ID 83501",46.41243000026388,-117.0031299998276,POINT (-117.0031299998276 46.41243000026388),"500,  8th Avenue , Lewiston, Nez Perce County, Idaho, 83501, United States",1.0,0,0,0
36216,2255,East,,8th,,North,Elmore County,2255 East 8Th North,,Mountain Home,Idaho,83647,ID,"2255 EAST 8TH NORTH, MOUNTAIN HOME, ID 83647",43.136715256520354,-115.67316124818748,POINT (-115.6731612481875 43.13671525652035),"2255,East  8th  North, Mountain Home, Elmore County, Idaho, 83647, United States",4.0,1,0,0
19759,914,,,Main,Street,,Twin Falls County,914 Main Street,,Buhl,Idaho,83316,ID,"914 Main Street, Buhl, Idaho 83316",42.599589,-114.758978,POINT (-114.758978 42.599589),"914,  Main Street , Buhl, Twin Falls County, Idaho, 83316, United States",7.0,1,0,0
10658,450,,,Third,Avenue,West,Twin Falls County,450 Third Ave W Box 1210,,Twin Falls,Idaho,83301,ID,"450 THIRD AVE W BOX 1210, TWIN FALLS, ID 83301",42.55772299980515,-114.47632299958396,POINT (-114.476322999584 42.55772299980515),"450,  Third Avenue West, Twin Falls, Twin Falls County, Idaho, 83301, United States",4.0,1,0,0
27279,229,South,,7th,Street,,Benewah County,229 S 7Th St,,St Maries,Idaho,83861,ID,"229 S 7TH ST, ST MARIES, ID 83861",47.3146595200001,-116.56757922,POINT (-116.56757922 47.3146595200001),"229,South  7th Street , St Maries, Benewah County, Idaho, 83861, United States",7.0,1,0,0
8331,558,,,Conover,Street,,Ada County,558 Conover St,,Eagle,Idaho,83616,ID,"558 CONOVER ST, EAGLE, ID 83616",43.68982900023777,-116.33034199957451,POINT (-116.3303419995745 43.68982900023777),"558,  Conover Street , Eagle, Ada County, Idaho, 83616, United States",1.0,0,0,0
10286,3974,North,,Chase,Road,,Kootenai County,3974 N Chase Rd,,Post Falls,Idaho,83854,ID,"3974 N CHASE RD, POST FALLS, ID 83854",47.74457000018639,-116.95894999985676,POINT (-116.9589499998568 47.74457000018639),"3974,North  Chase Road , Post Falls, Kootenai County, Idaho, 83854, United States",1.0,0,0,0
21847,504,East,,Sherman,Avenue,,Kootenai County,504 E Sherman Ave,,Post Falls,Idaho,83854,ID,"504 E SHERMAN AVE, Post Falls, Idaho 83854",47.6734020000001,-116.77949,POINT (-116.77949 47.6734020000001),"504,East  Sherman Avenue , Post Falls, Kootenai County, Idaho, 83854, United States",1.0,0,0,0
10176,410,South,,Main,Street,,Lincoln County,410 S Main St,,Richfield,Idaho,83349,ID,"410 S MAIN ST, RICHFIELD, ID 83349",43.04588699999127,-114.15385500009714,POINT (-114.1538550000971 43.04588699999127),"410,South  Main Street , Richfield, Lincoln County, Idaho, 83349, United States",10.0,1,0,0
7975,4390,South,,Cochees,Way,,Ada County,4390 S Cochees Way,,Boise,Idaho,83709,ID,"4390 S COCHEES WAY, BOISE, ID 83709",43.56354999967474,-116.27255300005469,POINT (-116.2725530000547 43.56354999967474),"4390,South  Cochees Way , Boise, Ada County, Idaho, 83709, United States",1.0,0,0,0
10285,1011,North,,Compton,Street,,Kootenai County,1011 N Compton St,,Post Falls,Idaho,83854,ID,"1011 N COMPTON ST, POST FALLS, ID 83854",47.71811899994852,-116.95159199997586,POINT (-116.9515919999759 47.71811899994852),"1011,North  Compton Street , Post Falls, Kootenai County, Idaho, 83854, United States",1.0,0,0,0
14503,75,,,Bunch,Drive,,Boise County,75 Bunch Dr,,Garden Valley,Idaho,83622,ID,"75 BUNCH DR, GARDEN VALLEY, ID 83622",44.19269499985182,-115.94174099994964,POINT (-115.9417409999496 44.19269499985182),"75,  Bunch Drive , Garden Valley, Boise County, Idaho, 83622, United States",2.0,0,0,0
10424,712,North,,Orchard,Street,,Ada County,712 N Orchard St,,Boise,Idaho,83706,ID,"712 N ORCHARD ST, BOISE, ID 83706",43.61114099971788,-116.24345200006884,POINT (-116.2434520000688 43.61114099971788),"712,North  Orchard Street , Boise, Ada County, Idaho, 83706, United States",1.0,0,0,0
10270,3555,East,,12th,Avenue,,Kootenai County,3555 E 12Th Ave,,Post Falls,Idaho,83854,ID,"3555 E 12TH AVE, POST FALLS, ID 83854",47.719527000161,-116.90035000040012,POINT (-116.9003500004001 47.719527000161),"3555,East  12th Avenue , Post Falls, Kootenai County, Idaho, 83854, United States",1.0,0,0,0
21275,2281,,,Overland,Avenue,,Cassia County,2281 Overland Ave,,Burley,Idaho,83318,ID,"2281 OVERLAND AVE, Burley, Idaho 83318",42.52412,-113.793224,POINT (-113.793224 42.52412),"2281,  Overland Avenue , Burley, Cassia County, Idaho, 83318, United States",4.0,1,0,0
10136,521,East,,Elm,Street,,Canyon County,521 E Elm St,,Caldwell,Idaho,83605,ID,"521 E ELM ST, CALDWELL, ID 83605",43.65341699968879,-116.69218000038606,POINT (-116.6921800003861 43.65341699968879),"521,East  Elm Street , Caldwell, Canyon County, Idaho, 83605, United States",1.0,0,0,0
5271,2990,East,,Gotham Bay,Road,,Kootenai County,2990 E Gotham Bay Rd,,Harrison,Idaho,83833,ID,"2990 E GOTHAM BAY RD, HARRISON, ID 83833",47.58674400029813,-116.76312300006856,POINT (-116.7631230000686 47.58674400029813),"2990,East  Gotham Bay Road , Harrison, Kootenai County, Idaho, 83833, United States",2.0,0,0,0
36186,501,North,,Maple,,,Bingham County,501 N Maple,# 408,Blackfoot,Idaho,83221,ID,"501 N MAPLE #408, BLACKFOOT, ID 83221",43.19433732498603,-112.34447974563956,POINT (-112.3444797456396 43.19433732498603),"501,North  Maple  , Blackfoot, Bingham County, Idaho, 83221, United States",4.0,1,0,0
10226,1300,South,,Teare,Avenue,,Ada County,1300 S Teare Ave,,Meridian,Idaho,83642,ID,"1300 S TEARE AVE, MERIDIAN, ID 83642",43.59233900018216,-116.38187299975355,POINT (-116.3818729997536 43.59233900018216),"1300,South  Teare Avenue , Meridian, Ada County, Idaho, 83642, United States",1.0,0,0,0
36357,1216,,,Raymond,Road,,Piatt County,1216 Raymond Road,,Monticello,Illinois,61856,IL,"1216 RAYMOND ROAD, MONTICELLO, IL 61856",40.00730534211318,-88.57853352069608,POINT (-88.57853352069608 40.00730534211318),"1216,  Raymond Road , Monticello, Piatt County, Illinois, 61856, United States",7.0,1,0,0
39528,745,,,Long Grove,Drive,,DuPage County,745 Long Grove Dr,,Aurora,Illinois,60504,IL,"745 LONG GROVE DR, AURORA, IL 60504",41.74368700629768,-88.24452053542424,POINT (-88.24452053542424 41.74368700629768),"745,  Long Grove Drive , Aurora, DuPage County, Illinois, 60504, United States",1.0,0,0,0
36291,101,South,,Capitol,Street,,Tazewell County,101 South Capitol Street,,Pekin,Illinois,61554,IL,"101 SOUTH CAPITOL STREET, PEKIN, IL 61554",40.56919149669241,-89.64967496044105,POINT (-89.64967496044105 40.56919149669241),"101,South  Capitol Street , Pekin, Tazewell County, Illinois, 61554, United States",1.0,0,0,0
35744,1306,,,Lexington,Avenue,,Lawrence County,1306 Lexington Avenue,,Lawrenceville,Illinois,62439,IL,"1306 LEXINGTON AVENUE, LAWRENCEVILLE, IL 62439",38.72672195801468,-87.68514189533612,POINT (-87.68514189533612 38.72672195801468),"1306,  Lexington Avenue , Lawrenceville, Lawrence County, Illinois, 62439, United States",7.0,1,0,0
