location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
20051,210,,,2nd,Street,Northwest,Cass County,210 2Nd Street Nw,,Cass Lake,Minnesota,56633,MN,"210 2nd Street Nw, Cass Lake, Minnesota 56633",47.379212,-94.606401,POINT (-94.60640100000001 47.379212),"210,  2nd Street Northwest, Cass Lake, Cass County, Minnesota, 56633, United States",10.0,1,1,1
20185,202,North,,Main,Street,,Blaine County,202 North Main Street,,Okeene,Oklahoma,73763,OK,"202 North Main Street, Okeene, Oklahoma 73763",36.11729,-98.317176,POINT (-98.317176 36.11729),"202,North  Main Street , Okeene, Blaine County, Oklahoma, 73763, United States",10.0,1,1,1
20186,1008,West,,Broadway,,,Le Flore County,1008 West Broadway,,Spiro,Oklahoma,74959,OK,"1008 West Broadway, Spiro, Oklahoma 74959",34.751517,-95.047879,POINT (-95.04787899999999 34.751517),"1008,West  Broadway  , Spiro, Le Flore County, Oklahoma, 74959, United States",9.0,1,1,1
20187,111,South,,Commercial,,,Cotton County,111 South Commercial,,Temple,Oklahoma,73568,OK,"111 South Commercial, Temple, Oklahoma 73568",34.27053,-98.235818,POINT (-98.23581799999999 34.27053),"111,South  Commercial  , Temple, Cotton County, Oklahoma, 73568, United States",2.0,0,1,0
20504,518,,,College,Avenue,,Woods County,518 College Avenue,,Alva,Oklahoma,73717,OK,"518 College Avenue, Alva, Oklahoma 73717",36.80291,-98.666827,POINT (-98.666827 36.80291),"518,  College Avenue , Alva, Woods County, Oklahoma, 73717, United States",7.0,1,1,1
20505,407,,,7th,Street,,Noble County,407 7Th Street,,Perry,Oklahoma,73077,OK,"407 7th Street, Perry, Oklahoma 73077",36.528874,-97.444432,POINT (-97.44443200000001 36.528874),"407,  7th Street , Perry, Noble County, Oklahoma, 73077, United States",5.0,1,1,1
20506,396,South,,Commercial,Street,,Craig County,396 S Commercial Street,,Welch,Oklahoma,74369,OK,"396 S Commercial Street, Welch, Oklahoma 74369",36.873932,-95.094843,POINT (-95.094843 36.873932),"396,South  Commercial Street , Welch, Craig County, Oklahoma, 74369, United States",10.0,1,1,1
20550,808,North,,Glenn English,,,Washita County,808 North Glenn English,,Cordell,Oklahoma,73632,OK,"808 North Glenn English, Cordell, Oklahoma 73632",35.298571,-98.987626,POINT (-98.98762600000001 35.298571),"808,North  Glenn English  , Cordell, Washita County, Oklahoma, 73632, United States",7.0,1,1,1
20553,401,,,Maple St,Summit,,Roberts County,401 Maple St,, Summit,South Dakota,57266,SD,"401 Maple St, Summit, South Dakota 57266",45.304208,-97.036361,POINT (-97.036361 45.304208),"401,  Maple St Summit , Summit, Roberts County, South Dakota, 57266, United States",10.0,1,1,1
20644,516,,,Main,Street,,Becker County,516 Main Street,,Ogema,Minnesota,56569,MN,"516 Main Street, Ogema, Minnesota 56569",47.102746,-95.929563,POINT (-95.929563 47.102746),"516,  Main Street , Ogema, Becker County, Minnesota, 56569, United States",10.0,1,1,1
20658,146,West,,Main,Street,,Caddo County,146 West Main Street,,Hydro,Oklahoma,73048,OK,"146 West Main Street, Hydro, Oklahoma 73048",35.549436,-98.587259,POINT (-98.587259 35.549436),"146,West  Main Street , Hydro, Caddo County, Oklahoma, 73048, United States",5.0,1,1,1
20667,111,,,3rd,Avenue,South,Roosevelt County,111 3Rd Ave S,,Wolf Point,Montana,59201,MT,"111 3RD AVE S, Wolf Point, Montana 59201",48.090155,-105.640827,POINT (-105.640827 48.090155),"111,  3rd Avenue South, Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
20674,803,,,Main,Street,,Dewey County,803 MAIN ST,, Timber Lake,South Dakota,57656,SD,"803 MAIN ST, Timber Lake, South Dakota 57656",45.4283780000001,-101.07388,POINT (-101.07388 45.4283780000001),"803,  Main Street , Timber Lake, Dewey County, South Dakota, 57656, United States",10.0,1,1,1
20738,5,East,,Maple,Street,,Roberts County,5 E Maple St,,Sisseton,South Dakota,57262,SD,"5 E MAPLE ST, Sisseton, South Dakota 57262",45.663777,-97.0507389999999,POINT (-97.05073899999989 45.663777),"5,East  Maple Street , Sisseton, Roberts County, South Dakota, 57262, United States",10.0,1,1,1
20834,401,,,Maple St,Summit,,Roberts County,401 MAPLE ST,, Summit,South Dakota,57266,SD,"401 MAPLE ST, Summit, South Dakota 57266",45.3042080000001,-97.0363609999999,POINT (-97.0363609999999 45.3042080000001),"401,  Maple St Summit , Summit, Roberts County, South Dakota, 57266, United States",10.0,1,1,1
20879,25410,,,Park,Avenue,,Knox County,25410 Park Ave,,Bloomfield,Nebraska,68718,NE,"25410 PARK AVE, Bloomfield, Nebraska 68718",42.7377300000001,-97.9254719999999,POINT (-97.9254719999999 42.7377300000001),"25410,  Park Avenue , Bloomfield, Knox County, Nebraska, 68718, United States",5.0,1,1,1
20954,102,,,Crystal,Street,,Lake County,102 Crystal St,,Ronan,Montana,59864,MT,"102 CRYSTAL ST, Ronan, Montana 59864",47.3197670000001,-114.096272,POINT (-114.096272 47.3197670000001),"102,  Crystal Street , Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
20997,124,,,Main,Street,,Dewey County,124 MAIN ST,, Eagle Butte,South Dakota,57625,SD,"124 MAIN ST, Eagle Butte, South Dakota 57625",44.9962509200001,-101.23477876,POINT (-101.23477876 44.9962509200001),"124,  Main Street , Eagle Butte, Dewey County, South Dakota, 57625, United States",7.0,1,1,1
21000,213,,,Main,Street,,Charles Mix County,213 MAIN ST,, Lake Andes,South Dakota,57356,SD,"213 MAIN ST, Lake Andes, South Dakota 57356",43.1563120000001,-98.5426749999999,POINT (-98.5426749999999 43.1563120000001),"213,  Main Street , Lake Andes, Charles Mix County, South Dakota, 57356, United States",10.0,1,1,1
21097,63659,,Us Highway,93,,,Lake County,63659 Us Highway 93,,Ronan,Montana,59864,MT,"63659 US HIGHWAY 93, Ronan, Montana 59864",47.522049,-114.097122,POINT (-114.097122 47.522049),"63659, Us Highway 93  , Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
21192,200,,,Main,Street,,Dewey County,200 MAIN ST,, Timber Lake,South Dakota,57656,SD,"200 MAIN ST, Timber Lake, South Dakota 57656",45.3932500000001,-101.429879,POINT (-101.429879 45.3932500000001),"200,  Main Street , Timber Lake, Dewey County, South Dakota, 57656, United States",10.0,1,1,1
21415,92317,,Us Highway,93,,,Lake County,92317 Us Highway 93,,Ronan,Montana,59864,MT,"92317 US HIGHWAY 93, Ronan, Montana 59864",47.1641060000001,-114.086943,POINT (-114.086943 47.1641060000001),"92317, Us Highway 93  , Ronan, Lake County, Montana, 59864, United States",2.0,0,1,0
21672,908,,,Chief Little Shell,Street,,Rolette County,908 Chief Little Shell St,,Belcourt,North Dakota,58316,ND,"908 CHIEF LITTLE SHELL ST, Belcourt, North Dakota 58316",48.8376390000001,-99.7496829999999,POINT (-99.74968299999991 48.8376390000001),"908,  Chief Little Shell Street , Belcourt, Rolette County, North Dakota, 58316, United States",10.0,1,1,1
21699,49430,,Us,93,,,Lake County,49430 Us 93,,Ronan,Montana,59864,MT,"49430 US 93, Ronan, Montana 59864",47.6944370000001,-114.16414,POINT (-114.16414 47.6944370000001),"49430, Us 93  , Ronan, Lake County, Montana, 59864, United States",7.0,1,1,1
23166,7205,,,Big Cove,Road,,Swain County,7205 Big Cove Road,,Cherokee,North Carolina,28719,NC,"7205 Big Cove Road, Cherokee, NC 28719",35.52738235759159,-83.2776560963227,POINT (-83.2776560963227 35.52738235759159),"7205,  Big Cove Road , Cherokee, Swain County, North Carolina, 28719, United States",10.0,1,1,1
23435,2305,,,Old Mission,Road,,Jackson County,2305 Old Mission Road,,Whittier,North Carolina,28789,NC,"2305 Old Mission Road, Whittier, NC 28789",35.46012648332628,-83.27719815315719,POINT (-83.27719815315719 35.46012648332628),"2305,  Old Mission Road , Whittier, Jackson County, North Carolina, 28789, United States",3.0,0,1,0
23549,141,,,Cornsilk Branch,Road,,Graham County,141 Cornsilk Branch Road,,Robbinsville,North Carolina,28771,NC,"141 Cornsilk Branch Road, Robbinsville, NC 28771",35.28050534259849,-83.87313038234062,POINT (-83.87313038234062 35.28050534259849),"141,  Cornsilk Branch Road , Robbinsville, Graham County, North Carolina, 28771, United States",10.0,1,1,1
24175,46,,County Road,56a,,,Rio Arriba County,46 County Road 56A,,San Juan Pueblo,New Mexico,87566,NM,"46 County Road 56A, San Juan Pueblo, NM 87566",36.079036115099846,-106.10861380632304,POINT (-106.108613806323 36.07903611509985),"46, County Road 56a  , San Juan Pueblo, Rio Arriba County, New Mexico, 87566, United States",2.0,0,1,0
24251,3000,,State Highway,30,,,Rio Arriba County,3000 State Highway 30,,Espanola,New Mexico,87532,NM,"3000 State Highway 30, Espanola, NM 87532",35.962790423044154,-106.09876217124832,POINT (-106.0987621712483 35.96279042304415),"3000, State Highway 30  , Espanola, Rio Arriba County, New Mexico, 87532, United States",2.0,0,1,0
24278,4215,North,,Mission,Road,,Isabella County,4215 North Mission Road,,Rosebush,Michigan,48878,MI,"4215 North Mission Road, Rosebush, MI 48878",43.70180086259239,-84.76848947974337,POINT (-84.76848947974337 43.70180086259239),"4215,North  Mission Road , Rosebush, Isabella County, Michigan, 48878, United States",5.0,1,1,1
24369,15482,,,K,Road,,Jackson County,15482 K Road,,Mayetta,Kansas,66509,KS,"15482 K Road, Mayetta, KS 66509",39.32710801375783,-95.84899874195904,POINT (-95.84899874195904 39.32710801375783),"15482,  K Road , Mayetta, Jackson County, Kansas, 66509, United States",2.0,0,1,0
24398,3311,,,Thrasher,Road,,Brown County,3311 Thrasher Road,,Whitecloud,Kansas,66094,KS,"3311 Thrasher Road, Whitecloud, KS 66094",39.987535422094886,-95.36865042901805,POINT (-95.36865042901805 39.98753542209489),"3311,  Thrasher Road , Whitecloud, Brown County, Kansas, 66094, United States",10.0,1,1,1
24495,2734,,State Highway,76,,,Taos County,2734 State Highway 76,,Penasco,New Mexico,87553,NM,"2734 State Highway 76, Penasco, NM 87553",36.16613545870616,-105.73515751215795,POINT (-105.735157512158 36.16613545870616),"2734, State Highway 76  , Penasco, Taos County, New Mexico, 87553, United States",10.0,1,1,1
24960,100,,,Hemlock,Street,,Baraga County,100 Hemlock Street,,Baraga,Michigan,49908,MI,"100 Hemlock Street, Baraga, MI 49908",46.78786893888726,-88.48196466593222,POINT (-88.48196466593222 46.78786893888726),"100,  Hemlock Street , Baraga, Baraga County, Michigan, 49908, United States",10.0,1,1,1
26029,1200,West,,Mohave,Road,,La Paz County,1200 West Mohave Road,,Parker,Arizona,85344,AZ,"1200 WEST MOHAVE ROAD, PARKER, AZ 85344",34.1364324800001,-114.28521966,POINT (-114.28521966 34.1364324800001),"1200,West  Mohave Road , Parker, La Paz County, Arizona, 85344, United States",7.0,1,1,1
26071,8850,East,,Pima Center,Parkway,,Maricopa County,8850 East Pima Center Parkway,,Scottsdale,Arizona,85258,AZ,"8850 EAST PIMA CENTER PARKWAY, SCOTTSDALE, AZ 85258",33.56112225,-111.89026145,POINT (-111.89026145 33.56112225),"8850,East  Pima Center Parkway , Scottsdale, Maricopa County, Arizona, 85258, United States",1.0,0,1,0
26121,103,,,Medicine Way,Road,,Graham County,103 Medicine Way Road,,Peridot,Arizona,85542,AZ,"103 MEDICINE WAY ROAD, PERIDOT, AZ 85542",33.2957575300001,-110.41787595,POINT (-110.41787595 33.2957575300001),"103,  Medicine Way Road , Peridot, Graham County, Arizona, 85542, United States",5.0,1,1,1
27286,301,,,Cedar,Street,,Clearwater County,301 Cedar St,,Orofino,Idaho,83544,ID,"301 CEDAR ST, OROFINO, ID 83544",46.48692916,-116.2597695,POINT (-116.2597695 46.48692916),"301,  Cedar Street , Orofino, Clearwater County, Idaho, 83544, United States",7.0,1,1,1
27314,300,,,Hospital,Drive,,Clearwater County,300 Hospital Dr,,Orofino,Idaho,83544,ID,"300 HOSPITAL DR, OROFINO, ID 83544",46.4917567300001,-116.26038953,POINT (-116.26038953 46.4917567300001),"300,  Hospital Drive , Orofino, Clearwater County, Idaho, 83544, United States",7.0,1,1,1
27497,317,,,Main,Street,,Ziebach County,317 Main Street,,Eagle Butte,South Dakota,57625,SD,"317 MAIN STREET, EAGLE BUTTE, SD 57625",44.99173863,-101.24401051,POINT (-101.24401051 44.99173863),"317,  Main Street , Eagle Butte, Ziebach County, South Dakota, 57625, United States",10.0,1,1,1
27499,425,,,7th,Street,Northwest,Cass County,425 7Th St Nw,,Cass Lake,Minnesota,56633,MN,"425 7TH ST NW, CASS LAKE, MN 56633",47.38446543,-94.60854792,POINT (-94.60854792000001 47.38446543),"425,  7th Street Northwest, Cass Lake, Cass County, Minnesota, 56633, United States",10.0,1,1,1
27500,24760,,,Hospital,Drive,,Beltrami County,24760 Hospital Drive,,Red Lake,Minnesota,56671,MN,"24760 HOSPITAL DRIVE, RED LAKE, MN 56671",47.8778435,-95.02924208,POINT (-95.02924208 47.8778435),"24760,  Hospital Drive , Red Lake, Beltrami County, Minnesota, 56671, United States",5.0,1,1,1
27501,669,,,Main,Street,,Blaine County,669 Main Street,,Harlem,Montana,59526,MT,"669 MAIN STREET, HARLEM, MT 59526",48.4824411000001,-108.76295174,POINT (-108.76295174 48.4824411000001),"669,  Main Street , Harlem, Blaine County, Montana, 59526, United States",10.0,1,1,1
27502,1,,,Choctaw,Way,,Latimer County,1 Choctaw Way,,Talihina,Oklahoma,74571,OK,"1 CHOCTAW WAY, TALIHINA, OK 74571",34.7559837800001,-95.08438843,POINT (-95.08438843 34.7559837800001),"1,  Choctaw Way , Talihina, Latimer County, Oklahoma, 74571, United States",8.0,1,1,1
27503,167,North,,Main,Street,,Coconino County,167 N Main Street And,,Tuba City,Arizona,86045,AZ,"167 N MAIN STREET AND EAST ELM AVE, TUBA CITY, AZ 86045",36.1358550900001,-111.23679195,POINT (-111.23679195 36.1358550900001),"167,North  Main Street , Tuba City, Coconino County, Arizona, 86045, United States",7.0,1,1,1
27504,100,South,,Bliss,Avenue,,Cherokee County,100 South Bliss Avenue,,Tahlequah,Oklahoma,74464,OK,"100 SOUTH BLISS AVENUE, TAHLEQUAH, OK 74464",35.91183147,-94.9505387999999,POINT (-94.9505387999999 35.91183147),"100,South  Bliss Avenue , Tahlequah, Cherokee County, Oklahoma, 74464, United States",4.0,1,1,1
27506,309,North,,14th,Street,,Okfuskee County,309 North 14Th Street,,Okemah,Oklahoma,74859,OK,"309 NORTH 14TH STREET, OKEMAH, OK 74859",35.4338507000001,-96.3181628,POINT (-96.3181628 35.4338507000001),"309,North  14th Street , Okemah, Okfuskee County, Oklahoma, 74859, United States",7.0,1,1,1
27507,12033,,,Agency,Road,,La Paz County,12033 Agency Road,,Parker,Arizona,85344,AZ,"12033 AGENCY ROAD, PARKER, AZ 85344",34.1473521500001,-114.30203277,POINT (-114.30203277 34.1473521500001),"12033,  Agency Road , Parker, La Paz County, Arizona, 85344, United States",7.0,1,1,1
27510,1ST,,,Main Street Hospital,Road,,Rolette County,1St Main Street Hospital Road,,Belcourt,North Dakota,58316,ND,"1ST MAIN STREET HOSPITAL ROAD, BELCOURT, ND 58316",48.84349575,-99.748661,POINT (-99.748661 48.84349575),"1ST,  Main Street Hospital Road , Belcourt, Rolette County, North Dakota, 58316, United States",10.0,1,1,1
27511,1,,,Hospital,Road,,Swain County,1 Hospital Road,,Cherokee,North Carolina,28719,NC,"1 HOSPITAL ROAD, CHEROKEE, NC 28719",35.4848549700001,-83.3233844,POINT (-83.32338439999999 35.4848549700001),"1,  Hospital Road , Cherokee, Swain County, North Carolina, 28719, United States",10.0,1,1,1
27513,760,,,Hospital,Circle,,Glacier County,760 Hospital Circle,,Browning,Montana,59417,MT,"760 HOSPITAL CIRCLE, BROWNING, MT 59417",48.5656912000001,-113.01973017,POINT (-113.01973017 48.5656912000001),"760,  Hospital Circle , Browning, Glacier County, Montana, 59417, United States",7.0,1,1,1
27514,10110,South,,7650,,East,Big Horn County,10110 South 7650 East,,Crow Agency,Montana,59022,MT,"10110 SOUTH 7650 EAST, CROW AGENCY, MT 59022",45.58207982,-107.44885022,POINT (-107.44885022 45.58207982),"10110,South  7650  East, Crow Agency, Big Horn County, Montana, 59022, United States",2.0,0,1,0
28159,1221,,,South,Drive,,Isabella County,1221 South Drive,,Mount Pleasant,Michigan,48858,MI,"1221 SOUTH DRIVE, MOUNT PLEASANT, MI 48858",43.5991224800001,-84.76141286,POINT (-84.76141285999999 43.5991224800001),"1221,  South Drive , Mount Pleasant, Isabella County, Michigan, 48858, United States",4.0,1,1,1
28216,18341,,Us Highway,41,,,Baraga County,18341 Us Highway 41,,L' Anse,Michigan,49946,MI,"18341 US HIGHWAY 41, L' ANSE, MI 49946",46.7317895200001,-88.42500413,POINT (-88.42500413 46.7317895200001),"18341, Us Highway 41  , L' Anse, Baraga County, Michigan, 49946, United States",10.0,1,1,1
28349,414,West,,Jefferson,Avenue,,Mahnomen County,414 West Jefferson Avenue,,Mahnomen,Minnesota,56557,MN,"414 WEST JEFFERSON AVENUE, MAHNOMEN, MN 56557",47.3117497900001,-95.97285242,POINT (-95.97285242 47.3117497900001),"414,West  Jefferson Avenue , Mahnomen, Mahnomen County, Minnesota, 56557, United States",10.0,1,1,1
28363,200,North,,Elm,Street,,Mille Lacs County,200 North Elm St,,Onamia,Minnesota,56359,MN,"200 NORTH ELM ST, ONAMIA, MN 56359",46.07312569,-93.66240298,POINT (-93.66240298 46.07312569),"200,North  Elm Street , Onamia, Mille Lacs County, Minnesota, 56359, United States",10.0,1,1,1
28658,211,,,H,Street,East,Roosevelt County,211 H Street East,,Poplar,Montana,59255,MT,"211 H STREET EAST, POPLAR, MT 59255",48.11532759,-105.19289747,POINT (-105.19289747 48.11532759),"211,  H Street East, Poplar, Roosevelt County, Montana, 59255, United States",7.0,1,1,1
28665,107,,,6th,Avenue,Southwest,Lake County,107 6Th Ave Sw,,Ronan,Montana,59864,MT,"107 6TH AVE SW, RONAN, MT 59864",47.5286764800001,-114.10704469,POINT (-114.10704469 47.5286764800001),"107,  6th Avenue Southwest, Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
28667,315,,,Knapp,Street,,Roosevelt County,315 Knapp Street,,Wolf Point,Montana,59201,MT,"315 KNAPP STREET, WOLF POINT, MT 59201",48.10134887,-105.64190836,POINT (-105.64190836 48.10134887),"315,  Knapp Street , Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
28681,100,,,Hospital,Drive,,Thurston County,100 Hospital Drive,,Pender,Nebraska,68047,NE,"100 HOSPITAL DRIVE, PENDER, NE 68047",42.10558165,-96.71097428,POINT (-96.71097428 42.10558165),"100,  Hospital Drive , Pender, Thurston County, Nebraska, 68047, United States",10.0,1,1,1
28945,1010,,,Spruce,Street,,Rio Arriba County,1010 Spruce Street,,Espanola,New Mexico,87532,NM,"1010 SPRUCE STREET, ESPANOLA, NM 87532",35.9972510900001,-106.08882784,POINT (-106.08882784 35.9972510900001),"1010,  Spruce Street , Espanola, Rio Arriba County, New Mexico, 87532, United States",2.0,0,1,0
29195,1300,,,Hospital,Loop,,Rolette County,1300 Hospital Loop,,Belcourt,North Dakota,58316,ND,"1300 HOSPITAL LOOP, BELCOURT, ND 58316",48.84335987,-99.74873024,POINT (-99.74873024 48.84335987),"1300,  Hospital Loop , Belcourt, Rolette County, North Dakota, 58316, United States",10.0,1,1,1
29211,10,North,,River,Road,,Sioux County,10 North River Road,,Fort Yates,North Dakota,58538,ND,"10 NORTH RIVER ROAD, FORT YATES, ND 58538",46.0951615800001,-100.62812579,POINT (-100.62812579 46.0951615800001),"10,North  River Road , Fort Yates, Sioux County, North Dakota, 58538, United States",10.0,1,1,1
29435,100,North,,30th,Street,,Custer County,100 North 30Th Street,,Clinton,Oklahoma,73601,OK,"100 NORTH 30TH STREET, CLINTON, OK 73601",35.514908285,-98.997966928,POINT (-98.997966928 35.514908285),"100,North  30th Street , Clinton, Custer County, Oklahoma, 73601, United States",7.0,1,1,1
29436,1800,,,University,Boulevard,,Bryan County,1800 University Boulevard,,Durant,Oklahoma,74701,OK,"1800 UNIVERSITY BOULEVARD, DURANT, OK 74701",34.0071519200001,-96.39342792,POINT (-96.39342791999999 34.0071519200001),"1800,  University Boulevard , Durant, Bryan County, Oklahoma, 74701, United States",4.0,1,1,1
29437,1900,North,,14th,Street,,Kay County,1900 North 14Th Street,,Ponca City,Oklahoma,74601,OK,"1900 NORTH 14TH STREET, PONCA CITY, OK 74601",36.72465909,-97.06835684,POINT (-97.06835684000001 36.72465909),"1900,North  14th Street , Ponca City, Kay County, Oklahoma, 74601, United States",4.0,1,1,1
29437,1900,North,,14th,Street,,Kay County,1900 North 14Th Street,,Ponca City,Oklahoma,74601,OK,"1900 NORTH 14TH STREET, PONCA CITY, OK 74601",36.72465909,-97.06835684,POINT (-97.06835684000001 36.72465909),"1900,North  14th Street , Ponca City, Kay County, Oklahoma, 74601, United States",4.0,1,1,1
29438,2401,,,Wrangler,Boulevard,,Seminole County,2401 Wrangler Boulevard,,Seminole,Oklahoma,74868,OK,"2401 WRANGLER BOULEVARD, SEMINOLE, OK 74868",35.2449749900001,-96.69840924,POINT (-96.69840924 35.2449749900001),"2401,  Wrangler Boulevard , Seminole, Seminole County, Oklahoma, 74868, United States",7.0,1,1,1
29439,900,,,17th,Street,,Woodward County,900 17Th Street,,Woodward,Oklahoma,73801,OK,"900 17TH STREET, WOODWARD, OK 73801",36.4373979100001,-99.40033722,POINT (-99.40033722 36.4373979100001),"900,  17th Street , Woodward, Woodward County, Oklahoma, 73801, United States",4.0,1,1,1
29440,3500,East,,Frank Phillips,Boulevard,,Washington County,3500 East Frank Phillips Boulevard,,Bartlesville,Oklahoma,74006,OK,"3500 EAST FRANK PHILLIPS BOULEVARD, BARTLESVILLE, OK 74006",36.7519936300001,-95.9386672799999,POINT (-95.9386672799999 36.7519936300001),"3500,East  Frank Phillips Boulevard , Bartlesville, Washington County, Oklahoma, 74006, United States",4.0,1,1,1
29445,1405,East,,Kirk,Road,,Choctaw County,1405 East Kirk Road,,Hugo,Oklahoma,74743,OK,"1405 EAST KIRK ROAD, HUGO, OK 74743",34.0123721000001,-95.4966500899999,POINT (-95.4966500899999 34.0123721000001),"1405,East  Kirk Road , Hugo, Choctaw County, Oklahoma, 74743, United States",7.0,1,1,1
29448,351,South,,40th,Street,,Muskogee County,351 South 40Th Street,,Muskogee,Oklahoma,74401,OK,"351 SOUTH 40TH STREET, MUSKOGEE, OK 74401",35.75192223,-95.41215319,POINT (-95.41215319 35.75192223),"351,South  40th Street , Muskogee, Muskogee County, Oklahoma, 74401, United States",4.0,1,1,1
29449,1900,,,Gordon Cooper,Drive,,Pottawatomie County,1900 Gordon Cooper Drive,2ND FLOOR,Shawnee,Oklahoma,74801,OK,"1900 GORDON COOPER DRIVE, 2ND FLOOR, SHAWNEE, OK 74801",35.2972616100001,-96.92709569,POINT (-96.92709569 35.2972616100001),"1900,  Gordon Cooper Drive , Shawnee, Pottawatomie County, Oklahoma, 74801, United States",4.0,1,1,1
29451,429,West,,Elm,Street,,Kiowa County,429 West Elm Street,,Hobart,Oklahoma,73651,OK,"429 WEST ELM STREET, HOBART, OK 73651",35.0377761300001,-99.09860687,POINT (-99.09860687 35.0377761300001),"429,West  Elm Street , Hobart, Kiowa County, Oklahoma, 73651, United States",7.0,1,1,1
29452,2220,,,Iowa,Avenue,,Grady County,2220 Iowa Avenue,,Chickasha,Oklahoma,73018,OK,"2220 IOWA AVENUE, CHICKASHA, OK 73018",35.0480341700001,-97.9617328799999,POINT (-97.9617328799999 35.0480341700001),"2220,  Iowa Avenue , Chickasha, Grady County, Oklahoma, 73018, United States",4.0,1,1,1
29453,1801,West,,Third,Street,,Beckham County,1801 West Third Street,,Elk City,Oklahoma,73644,OK,"1801 WEST THIRD STREET, ELK CITY, OK 73644",35.4139830600001,-99.4262510199999,POINT (-99.4262510199999 35.4139830600001),"1801,West  Third Street , Elk City, Beckham County, Oklahoma, 73644, United States",4.0,1,1,1
29454,1202,North,,Muskogee,Place,,Rogers County,1202 North Muskogee Place,,Claremore,Oklahoma,74017,OK,"1202 NORTH MUSKOGEE PLACE, CLAREMORE, OK 74017",36.3226445400001,-95.60467518,POINT (-95.60467518 36.3226445400001),"1202,North  Muskogee Place , Claremore, Rogers County, Oklahoma, 74017, United States",4.0,1,1,1
29455,1027,East,,Cherry,Street,,Payne County,1027 East Cherry Street,,Cushing,Oklahoma,74023,OK,"1027 EAST CHERRY STREET, CUSHING, OK 74023",35.9787427640001,-96.756692194,POINT (-96.756692194 35.9787427640001),"1027,East  Cherry Street , Cushing, Payne County, Oklahoma, 74023, United States",7.0,1,1,1
29456,2401,West,,Main,,,Okmulgee County,2401 West Main,,Henryetta,Oklahoma,74437,OK,"2401 WEST MAIN, HENRYETTA, OK 74437",35.43809543,-96.01566189,POINT (-96.01566189 35.43809543),"2401,West  Main  , Henryetta, Okmulgee County, Oklahoma, 74437, United States",7.0,1,1,1
29457,111,North,,Bailey,Street,,Mayes County,111 North Bailey Street,,Pryor,Oklahoma,74361,OK,"111 NORTH BAILEY STREET, PRYOR, OK 74361",36.30828875,-95.30479667,POINT (-95.30479667 36.30828875),"111,North  Bailey Street , Pryor, Mayes County, Oklahoma, 74361, United States",7.0,1,1,1
29461,1201,,,Health Center,Parkway,,Canadian County,1201 Health Center Parkway,,Yukon,Oklahoma,73099,OK,"1201 HEALTH CENTER PARKWAY, YUKON, OK 73099",35.4851135100001,-97.76315476,POINT (-97.76315476000001 35.4851135100001),"1201,  Health Center Parkway , Yukon, Canadian County, Oklahoma, 73099, United States",1.0,0,1,0
29463,1001,East,,18th,Street,,Delaware County,1001 East 18Th Street,,Grove,Oklahoma,74344,OK,"1001 EAST 18TH STREET, GROVE, OK 74344",36.58128735,-94.75857669,POINT (-94.75857669 36.58128735),"1001,East  18th Street , Grove, Delaware County, Oklahoma, 74344, United States",7.0,1,1,1
29465,200,,,2nd,Avenue,Southwest,Ottawa County,200 2Nd Avenue Southwest,,Miami,Oklahoma,74354,OK,"200 2ND AVENUE SOUTHWEST, MIAMI, OK 74354",36.8726704700001,-94.88017941,POINT (-94.88017941 36.8726704700001),"200,  2nd Avenue Southwest, Miami, Ottawa County, Oklahoma, 74354, United States",4.0,1,1,1
29467,1200,East,,Pecan,,,Jackson County,1200 East Pecan,,Altus,Oklahoma,73521,OK,"1200 EAST PECAN, ALTUS, OK 73521",34.63523975,-99.31803877,POINT (-99.31803877 34.63523975),"1200,East  Pecan  , Altus, Jackson County, Oklahoma, 73521, United States",4.0,1,1,1
29468,1305,West,,Cherokee,Street,,Garvin County,1305 West Cherokee Street,HWY 19W,Lindsay,Oklahoma,73052,OK,"1305 WEST CHEROKEE STREET, HWY 19W, LINDSAY, OK 73052",34.8389967800001,-97.62624442,POINT (-97.62624442000001 34.8389967800001),"1305,West  Cherokee Street , Lindsay, Garvin County, Oklahoma, 73052, United States",7.0,1,1,1
29469,1,,,Clark Bass,Boulevard,,Pittsburg County,1 Clark Bass Boulevard,,Mcalester,Oklahoma,74501,OK,"1 CLARK BASS BOULEVARD, MCALESTER, OK 74501",34.9368735960001,-95.7508060709999,POINT (-95.7508060709999 34.9368735960001),"1,  Clark Bass Boulevard , Mcalester, Pittsburg County, Oklahoma, 74501, United States",4.0,1,1,1
